Date,R,lb_65,ub_65
2020-06-07,1.2370451979095345,1.163569879579402,1.309865876510732
2020-06-08,1.2670932977792546,1.1945710701642336,1.3409568284245386
2020-06-09,1.2811728083213074,1.2086911545768229,1.3535023710830838
2020-06-10,1.2731449331760045,1.2000734611567578,1.3451451441827638
2020-06-11,1.2430050087393771,1.17070967755853,1.3151716907313022
2020-06-12,1.2243846477092237,1.152546600443534,1.295834325793326
2020-06-13,1.1994950045281616,1.126807494100359,1.2715101551523644
2020-06-14,1.1883623176760005,1.115732148879156,1.2613283441108945
2020-06-15,1.1825270402596817,1.1099622973217813,1.2548381922738006
2020-06-16,1.1672107511083103,1.0952714330530016,1.2394153214863208
2020-06-17,1.146438750047797,1.073264575947583,1.2181578388502203
2020-06-18,1.1385150066577818,1.0671672665908747,1.2102696045307715
2020-06-19,1.12024262796365,1.0482874204571013,1.1932300925537176
2020-06-20,1.1086162949667964,1.036755250900473,1.1803401239208722
2020-06-21,1.0960086482566282,1.023881099980887,1.1676000953554388
2020-06-22,1.094563603193236,1.0220567865515098,1.1671693533804801
2020-06-23,1.092926056485897,1.0202734596256908,1.1654814636904383
2020-06-24,1.0949365161744373,1.022629848405159,1.1677005487701377
2020-06-25,1.1026651376168606,1.0298004918031425,1.1740696364796541
2020-06-26,1.1232853838698684,1.0505439136061674,1.195209002019858
2020-06-27,1.1358388353357203,1.0637277047254403,1.2085819641115423
2020-06-28,1.1418314107503262,1.069523638643962,1.214349265681597
2020-06-29,1.14466656472417,1.0720352961632158,1.2156366132047733
2020-06-30,1.1481836774453518,1.076841223691495,1.2198862372415655
2020-07-01,1.1481668419674338,1.0766502620330105,1.2203799092803178
2020-07-02,1.1493271475195046,1.077428705414895,1.2218452970051403
2020-07-03,1.1513384295847446,1.0787191971267516,1.2235853924200573
2020-07-04,1.1582351653311442,1.0857110647007353,1.2308804075978617
2020-07-05,1.1686951830689125,1.09643482380053,1.2408917464473266
2020-07-06,1.1684136059454915,1.0964447399208952,1.2400104213066603
2020-07-07,1.173923129861842,1.1024362740793583,1.2457769566374024
2020-07-08,1.1927954136645356,1.1203529438023814,1.2658158469252725
2020-07-09,1.1965566590339176,1.123898370330768,1.2691367290092699
2020-07-10,1.1569902607826599,1.084704437845301,1.2291371681407932
2020-07-11,1.122479529681857,1.0505716126093587,1.1940357893743059
2020-07-12,1.0965677113476109,1.0238854788695793,1.1687977951111803
2020-07-13,1.069432486191218,0.9969973575712747,1.1414188500669276
2020-07-14,1.0508884940840042,0.9783143350276718,1.123601792551141
2020-07-15,1.030812207781474,0.9587972676060876,1.1025015389654034
2020-07-16,1.0236425115828194,0.9512782290595784,1.096811223498491
2020-07-17,1.0347852130671034,0.9622476763901889,1.1070994058609438
2020-07-18,1.0526407366773443,0.9797637160986696,1.124916325941255
2020-07-19,1.0678933387733036,0.9959042099307942,1.1399437408258513
2020-07-20,1.0771901262177914,1.0051696639701648,1.149066574282269
2020-07-21,1.0731672377037063,1.001539547662164,1.1437701349811522
2020-07-22,1.0669037314919214,0.9955762073087789,1.138377253084792
2020-07-23,1.059485869795621,0.9880317309943812,1.1313518310929074
2020-07-24,1.0549309317252094,0.9822804608676702,1.1274058635970836
2020-07-25,1.0546802734908705,0.9823090716741427,1.128022114601185
2020-07-26,1.052928881239438,0.9804302762946961,1.1249868474206264
2020-07-27,1.0598413026836637,0.9870466348242842,1.132788239266793
2020-07-28,1.0677991274293945,0.9959808694311235,1.1397565712417614
2020-07-29,1.0721062332233333,0.9998685681073477,1.1444973897838486
2020-07-30,1.0542207541601816,0.9814674486255984,1.1273714859628785
2020-07-31,1.0398601598932697,0.9674495694001596,1.1122309579364487
2020-08-01,1.0270604310117921,0.9539179551827637,1.0996436142374557
2020-08-02,1.0322361642590083,0.9596922501800943,1.1052628645090916
2020-08-03,1.0446201281292493,0.972501277802906,1.1182595955438912
2020-08-04,1.0534987992780533,0.9812496451893958,1.1259211438697143
2020-08-05,1.0537857817604854,0.9816775619481555,1.126156457419091
2020-08-06,1.062561024929562,0.9898326259185429,1.1349969826888644
2020-08-07,1.0763766609267116,1.0037956700067985,1.1493177154607295
2020-08-08,1.07457391322363,1.0019078432552715,1.1479649496323983
2020-08-09,1.0627959205319442,0.9902056965493876,1.1352752424116284
2020-08-10,1.0501529469541542,0.9787097406421681,1.1216187808615747
2020-08-11,1.0425193305601996,0.9701205244285661,1.1146492257891736
2020-08-12,1.0426094031421047,0.9706845078651771,1.1154612561101338
2020-08-13,1.0476564795045697,0.9753164325507286,1.1201845801938615
2020-08-14,1.0542857369650602,0.9824076165968058,1.126641895683351
2020-08-15,1.0575815355481781,0.9855567490245201,1.1290220721527309
2020-08-16,1.0514036010652839,0.9788783175610458,1.1229707534889712
2020-08-17,1.040898831002299,0.9688032792697011,1.1126917360662774
2020-08-18,1.031298634595517,0.9602392271201903,1.1028557366610234
2020-08-19,1.03417253954078,0.9635866404485979,1.104740022008757
2020-08-20,1.0445634202676122,0.9742547548471926,1.1163258143111328
2020-08-21,1.0538211360166199,0.9827990755476823,1.125123725341681
2020-08-22,1.067640351270698,0.9964211338657534,1.139302020750624
2020-08-23,1.0887846008580322,1.0172633326866098,1.1608810837460983
2020-08-24,1.1124594122413476,1.0402691335169418,1.1849727021125276
2020-08-25,1.1397083938659274,1.0679327074060945,1.2119244295011475
2020-08-26,1.155698076282824,1.0845681084980354,1.2271803805531234
2020-08-27,1.1763236090532758,1.1045955961477867,1.2476128476123087
2020-08-28,1.1965366164651572,1.1248269959367694,1.2679690809042767
2020-08-29,1.2076635619895266,1.135866223397503,1.2800896815966722
2020-08-30,1.202963038684663,1.1311369316500224,1.274502699157971
2020-08-31,1.1962052867275073,1.124791487865468,1.267257621268076
2020-09-01,1.1859480679654706,1.1135942774317338,1.257527366933017
2020-09-02,1.1788706010008152,1.1068477886934165,1.2507488762033765
2020-09-03,1.1711647269882723,1.099567656059807,1.243584381389594
2020-09-04,1.1570511958522016,1.085474024779686,1.2278513709222127
2020-09-05,1.1472654342593285,1.0747760509161408,1.2193338072980733
2020-09-06,1.1457222129095903,1.0749456438611455,1.2173360070500525
2020-09-07,1.137668221376547,1.0658050589854102,1.2100467353462625
2020-09-08,1.1306809024506004,1.0590354348396505,1.2018983187886652
2020-09-09,1.1277998954812714,1.0560904881608768,1.1990661560558733
2020-09-10,1.129022327863903,1.0560529652038626,1.2014887688429463
2020-09-11,1.1266777670536072,1.0537708802537051,1.199076926020855
2020-09-12,1.1238204490816248,1.0515301994553863,1.1964380184728096
2020-09-13,1.1185548691430611,1.0460227820513996,1.1908239245978989
2020-09-14,1.1127611751132318,1.0424704930531943,1.1834713689916776
2020-09-15,1.1093051523468942,1.0385491905869335,1.1805894372925092
2020-09-16,1.1058689246466415,1.0353555944043322,1.1767862473081054
2020-09-17,1.1000832574428996,1.0288276666948073,1.171485363460429
2020-09-18,1.1050988479743398,1.033018247808886,1.1771997311666997
2020-09-19,1.1149952868755522,1.0423583840560113,1.1876146739775453
2020-09-20,1.1228462943483521,1.0500096198133748,1.1964084143394842
2020-09-21,1.1283712953796174,1.0554824241118919,1.2015678422171208
2020-09-22,1.1206599092299554,1.0484126343691687,1.192320265457086
2020-09-23,1.1094858880082217,1.0370241207413224,1.1815988943128104
2020-09-24,1.0970982121517006,1.0244988485353865,1.16920085655637
2020-09-25,1.0832348053197287,1.0112100945253346,1.1547375971497988
2020-09-26,1.0646725706003664,0.9920595626496531,1.1371650582133226
2020-09-27,1.0456677237448553,0.972423399588675,1.1177081413230139
2020-09-28,1.03459375206285,0.9623522971362262,1.1073760975138653
2020-09-29,1.0269105943159398,0.9547856165362888,1.0996547189344836
2020-09-30,1.0174643667760859,0.9456139506921913,1.0901330130798927
2020-10-01,1.0096101228702885,0.9371828118196417,1.0823142632471563
2020-10-02,1.0072881474960154,0.9347213549269143,1.0800519619937559
2020-10-03,1.0072920775080518,0.9347916625475027,1.080212737394087
2020-10-04,1.0123406131260628,0.9390360837842052,1.084775932173634
2020-10-05,1.0192046381559592,0.9461787963272537,1.0924159168055856
2020-10-06,1.0227612811098825,0.9503785371549199,1.0946199514328603
2020-10-07,1.0230958722727714,0.9505445416014164,1.0955402195236625
2020-10-08,1.0190942430991157,0.9471201951351649,1.0917770083806795
2020-10-09,1.0089997302226557,0.9367977908848248,1.081366808138414
2020-10-10,1.0064795838080176,0.9346390253330076,1.0800160422432916
2020-10-11,1.0043989195794156,0.9322256129344081,1.0767603438439106
2020-10-12,0.996635465814196,0.9242786263565212,1.0688276047210903
2020-10-13,0.9933174557926414,0.9206578717991004,1.0654354483415929
2020-10-14,0.9886839233626271,0.9164386423355662,1.0616337794528803
2020-10-15,0.9873645043091898,0.9142453702143226,1.0596276749192965
2020-10-16,0.9872304453625166,0.914239739286127,1.0604976021203565
2020-10-17,0.9860569394046055,0.9133134934453004,1.0588853519289
2020-10-18,0.9846354189525258,0.9120462002295264,1.0578077493916527
2020-10-19,0.9813362534240696,0.9084479379624338,1.0543121112801186
2020-10-20,0.9778289084109707,0.9050017781542743,1.0506811011267865
2020-10-21,0.9763692891999659,0.9040119839665881,1.0483676481825033
2020-10-22,0.9724573423882481,0.9002206105409236,1.04502169564159
2020-10-23,0.9661904915194911,0.894781180635202,1.0384290727705905
2020-10-24,0.9560251276110705,0.8834769602097833,1.0279914914618196
2020-10-25,0.9469090904832967,0.8754935837871941,1.019051890885978
2020-10-26,0.9385221309072327,0.8662014295362692,1.010397011020581
2020-10-27,0.9273554209203716,0.8555644363075118,0.9984914230041199
2020-10-28,0.9133177234021944,0.841750315690027,0.9841742768985272
2020-10-29,0.8925471511411396,0.8206547525791371,0.9642390145761123
2020-10-30,0.8806388714223758,0.8079709431884902,0.9531136165166507
2020-10-31,0.8864684874350123,0.813641655999669,0.9587960641755935
2020-11-01,0.9019201525786418,0.829218724861132,0.9748375605393987
2020-11-02,0.9284774745839869,0.8552362569568944,1.0015141601389999
2020-11-03,0.9548433364281941,0.8821134369611181,1.0275400641580663
2020-11-04,0.9830486438658881,0.9099344171256147,1.055483427334275
2020-11-05,1.0128800766069912,0.940409398345165,1.0857523608084194
2020-11-06,1.0334649888839689,0.9607889516896032,1.1063345923262506
2020-11-07,1.0531524927293123,0.9806040808261134,1.1259275319735484
2020-11-08,1.0642569506061785,0.9914614955904124,1.1365320318731624
2020-11-09,1.0696810142156608,0.9972849068506455,1.1416016698157596
2020-11-10,1.0832846616132379,1.0110133422511998,1.1549692994787133
2020-11-11,1.0930920071702224,1.0213030107696697,1.1654601129825375
2020-11-12,1.109170445024961,1.0372615939329703,1.1810988611014592
2020-11-13,1.1287034268533267,1.0558687352384704,1.2014295973826525
2020-11-14,1.1237719380230793,1.050874643160683,1.1957594940980771
2020-11-15,1.1056978167330436,1.0337271819100855,1.1773200768540522
2020-11-16,1.0924867417733737,1.020398113056205,1.163454582754303
2020-11-17,1.0846989049916826,1.0129616776467238,1.1574302522210873
2020-11-18,1.0832231392513665,1.0108823129684785,1.1553754607265592
2020-11-19,1.086897645503983,1.0159965660668475,1.1590116703489644
2020-11-20,1.0908396006005772,1.019553372155886,1.1627122332313014
2020-11-21,1.0969126158599867,1.0247573978075348,1.1691017322102377
2020-11-22,1.1014372740941791,1.0294482939955307,1.173588647997152
2020-11-23,1.1111245082298984,1.039607688295253,1.182891136174365
2020-11-24,1.1139001522401253,1.042071359499859,1.1851932796767946
2020-11-25,1.1210319691618338,1.0496077190054323,1.1924375536732583
2020-11-26,1.1197438215259596,1.0478168909797532,1.1919227535897232
2020-11-27,1.131431336215408,1.0593894137835451,1.2027745228211115
2020-11-28,1.137001216707516,1.065238214805878,1.2095031878074387
2020-11-29,1.1445727888870783,1.072479106574626,1.2165360735632729
2020-11-30,1.1390162226763754,1.0674424530264437,1.2109457970717912
2020-12-01,1.1384951047443683,1.0670024309116353,1.2101907426998981
2020-12-02,1.1393805661024705,1.0671857527888011,1.210330183625671
2020-12-03,1.1449796278265327,1.073825464059176,1.216063775205687
2020-12-04,1.1211245478013874,1.049123218184675,1.1930342261163767
2020-12-05,1.1058656939945855,1.0341048853693342,1.1777687234055303
2020-12-06,1.096245610643713,1.0237471442696837,1.1689583303618247
2020-12-07,1.0866684559999882,1.0143912465692035,1.1591389504237222
2020-12-08,1.0711157659539035,0.9979067807608345,1.1439464466847145
2020-12-09,1.0601793708303806,0.9872946152518446,1.1329617926368873
2020-12-10,1.0528269208480283,0.9798578060664026,1.1252824361592908
2020-12-11,1.0573455184357745,0.9851072450950639,1.130009269865566
2020-12-12,1.062999455300916,0.9904538289332294,1.1354194791019272
2020-12-13,1.069591513813868,0.9977330400921635,1.1421965493925388
2020-12-14,1.0745209978664292,1.0037893284071344,1.1464092553982412
2020-12-15,1.0814775995637704,1.009181111332991,1.152674315504618
2020-12-16,1.0834898260396704,1.0111036747410385,1.1551611620875402
2020-12-17,1.0869955487640988,1.0144750859950358,1.159245921304054
2020-12-18,1.0878645173092663,1.0155230281369374,1.1595732579519067
2020-12-19,1.0939283836838052,1.0212684477516916,1.166409224271969
2020-12-20,1.0913700389236705,1.0185092548091934,1.16423649253681
2020-12-21,1.0859367671252322,1.0132129376687822,1.158386619303017
2020-12-22,1.0715267971495956,0.9993500630295734,1.1438314623247055
2020-12-23,1.0613474299615815,0.9893521880031392,1.1335137925911236
2020-12-24,1.049563784635232,0.9781286826681959,1.120574251123498
2020-12-25,1.0439816352804887,0.9725539342839796,1.114765540245777
2020-12-26,1.0424111171553299,0.970743839203223,1.1143879346514478
2020-12-27,1.0492661197284272,0.9773544562523047,1.1208378866956819
2020-12-28,1.0601022620913128,0.988498808107235,1.1322438256355738
2020-12-29,1.0749300613168065,1.0031425702495662,1.1473466353212896
2020-12-30,1.0758665316276181,1.0032056226940873,1.148318629507219
2020-12-31,1.0736134002479003,1.0011185016373163,1.145777582276345
2021-01-01,1.0703221975097703,0.9979616226349974,1.1431048368498147
2021-01-02,1.0704577883554403,0.9985086069163818,1.1424774475087465
2021-01-03,1.0809370408852608,1.0094881812395042,1.1525240543570465
2021-01-04,1.0990417928489047,1.026929620892913,1.1718489890627863
2021-01-05,1.1172424804468286,1.045391143378538,1.1890429313839552
2021-01-06,1.1393859966904012,1.0671746307400325,1.2107498445341642
2021-01-07,1.1585108447296495,1.0865885612473751,1.2307086905249114
2021-01-08,1.1742587282808328,1.1013070915118133,1.2469748688779125
2021-01-09,1.180583079111622,1.1093711447308832,1.2530359036477114
2021-01-10,1.1860506347778874,1.1142445790470237,1.2586985781455684
2021-01-11,1.1883184778403937,1.1157340933342528,1.2610728961081352
2021-01-12,1.190790615572645,1.119006464467983,1.26291004979169
2021-01-13,1.1921497210507763,1.119216297000023,1.2645867235516353
2021-01-14,1.1914980082486897,1.1189519764718134,1.2640160379389045
2021-01-15,1.1876969575974832,1.1149913057482326,1.261083180774616
2021-01-16,1.1791494851749291,1.1065383233512818,1.2519902269115961
2021-01-17,1.153506616837296,1.081877950751263,1.226020677344571
2021-01-18,1.1288626734601337,1.0573090169882366,1.2010270089053479
2021-01-19,1.1143807317561516,1.0423121004969162,1.1864615660071829
2021-01-20,1.1079245670049926,1.0360424546980704,1.1799162954741136
2021-01-21,1.0997627763639741,1.0268749711020966,1.173037055170292
2021-01-22,1.0950268271360133,1.0232575990904014,1.167217770554677
2021-01-23,1.0866611976031066,1.0148124384278556,1.1583310654364074
2021-01-24,1.084240561433685,1.0122052231295289,1.1566368700228156
2021-01-25,1.0792815776031282,1.0075459181961202,1.150833802221524
2021-01-26,1.0774803706638165,1.0051823194172222,1.1500959834654685
2021-01-27,1.0672643460392952,0.9946261383284747,1.139440807126069
2021-01-28,1.063302720244147,0.9893036941034447,1.1374327586886723
2021-01-29,1.05352575472292,0.980406905965734,1.127318127316019
2021-01-30,1.0417499862198265,0.968713133268392,1.1152021593110442
2021-01-31,1.0209540377031332,0.9479347892459115,1.0943508788183165
2021-02-01,0.9978554401149644,0.9246610420209909,1.0711932385783896
2021-02-02,0.972645441625085,0.9008025787309271,1.0448929932791242
2021-02-03,0.9573055764267442,0.8859883437812811,1.0293262284550837
2021-02-04,0.9421842546613722,0.8702254302289637,1.0139748103004849
2021-02-05,0.9293869402364066,0.8572618772222889,1.0013948220484954
2021-02-06,0.9204099196869797,0.8487305705646897,0.9923777191382557
2021-02-07,0.9051539026280009,0.8338052901482659,0.9769381175770222
2021-02-08,0.8811127417801421,0.8084837644274947,0.953806780190724
2021-02-09,0.8621301163106947,0.7884840292956674,0.935621563955165
2021-02-10,0.8524326847779721,0.7790537657036265,0.9261012440977362
2021-02-11,0.8506229058412794,0.7769689848332202,0.9242369801254258
2021-02-12,0.8569218758269668,0.7839110351931203,0.9301990208209896
2021-02-13,0.8646283518803839,0.7916119336440899,0.9380521916773348
2021-02-14,0.8729022233571962,0.8012874689504902,0.9449289908617275
2021-02-15,0.8887900829099147,0.8166167669614108,0.9611426484012391
2021-02-16,0.9165516353516517,0.8443830385639661,0.9894623519457436
2021-02-17,0.9312304924467446,0.8591411318227667,1.0035758615716663
2021-02-18,0.9359380563816723,0.8637593258394526,1.0080038334402772
2021-02-19,0.9406171553292622,0.8685052800184452,1.012288662535399
2021-02-20,0.9384347531068128,0.8667310126254564,1.010669010304048
2021-02-21,0.9411027173011918,0.8685039547860283,1.013211804935313
2021-02-22,0.9437888030790806,0.872030141976081,1.0154606711512912
2021-02-23,0.9274169633978679,0.8558724394796582,0.9989873609337555
2021-02-24,0.9005050848348414,0.8284731232686259,0.9724815755280842
2021-02-25,0.8818384320119049,0.8101150995866683,0.9531688026434358
2021-02-26,0.8628690856605904,0.7903171533626694,0.9353702447416801
2021-02-27,0.8493197426920104,0.7768781194233819,0.9207851321229015
2021-02-28,0.843509778615898,0.7715480815358523,0.9149727555818411
2021-03-01,0.8424484958333822,0.7700146085073184,0.9150442113211434
2021-03-02,0.8431885845177267,0.7722182809235911,0.9140142682383324
2021-03-03,0.8543821555154404,0.7820757255811003,0.9268485510156521
2021-03-04,0.8637378535713537,0.7915106479504395,0.9354905653388513
2021-03-05,0.868035088639832,0.7957475165884007,0.940354064562366
2021-03-06,0.8754804605917366,0.8031147566359643,0.9479761184512442
2021-03-07,0.8828097255403623,0.8105779926379295,0.9549150666899678
2021-03-08,0.8846914621951228,0.8131752418135122,0.9559778186678883
2021-03-09,0.8776997153778663,0.8057462938123892,0.9492400451734757
2021-03-10,0.865721664866029,0.7936988872306898,0.9380624747228353
2021-03-11,0.8621435469995659,0.7894878925478133,0.9340696386336257
2021-03-12,0.8735035038132629,0.8007718797841059,0.9458811171050283
2021-03-13,0.8823942077205416,0.8105620520723229,0.95536428937196
2021-03-14,0.8987189678121515,0.8264885208849626,0.9718424235868877
2021-03-15,0.9168072023008933,0.8446933176804282,0.989371204275859
2021-03-16,0.9345389495944603,0.8627791220660765,1.0065254350034234
2021-03-17,0.9511204240112535,0.8790107963037641,1.0228840731868498
2021-03-18,0.9543278039210913,0.8820074806629252,1.0266968730603236
2021-03-19,0.9526681680393312,0.8801476595004161,1.025162322605739
2021-03-20,0.9478622891958385,0.8750363161822313,1.020694630006126
2021-03-21,0.9374513651904982,0.8647053889592311,1.0096387485932012
2021-03-22,0.9355075356795655,0.8626671705577146,1.007167949129503
2021-03-23,0.9294725217725383,0.8565784522460018,1.0022882917716438
2021-03-24,0.9226423823299744,0.8492378357840223,0.9947588373194015
2021-03-25,0.9213475646545686,0.8495192627439216,0.9932322524314225
2021-03-26,0.9174608738808117,0.8451141547151229,0.9896127798943974
2021-03-27,0.9214383680650757,0.8495370168348445,0.9926209702435365
2021-03-28,0.9282011814425374,0.8552921710747878,0.999387115638585
2021-03-29,0.9445912622941485,0.8727443011679386,1.0167624837261997
2021-03-30,0.9577437416012832,0.8850185297848486,1.029884624521136
2021-03-31,0.9737069023097679,0.9018053424421479,1.046674585258473
2021-04-01,0.9786910455588944,0.9072311857206401,1.050632800028344
2021-04-02,0.9784671040944672,0.9072964840878341,1.050265136973839
2021-04-03,0.9802713048923709,0.9086606431944091,1.0514407911675716
2021-04-04,0.9860788371254655,0.9148434103613063,1.0565828112951081
2021-04-05,0.9629895401479663,0.8918106926657543,1.034184748451264
2021-04-06,0.9568902795024015,0.884885836850962,1.028554966603818
2021-04-07,0.9595283069358101,0.8883737624031618,1.0311254709748772
2021-04-08,0.9677867202979631,0.895661044702834,1.0391145294957336
2021-04-09,0.9789632250802769,0.9073509127081558,1.051203711905289
2021-04-10,0.987302820318371,0.9165895742746117,1.0583798774777138
2021-04-11,0.9941868938693107,0.9226987996370217,1.0661158858512854
2021-04-12,1.0103497468307157,0.9402227133298228,1.0823789845915246
2021-04-13,1.0251222652007677,0.9530978846560156,1.0975493730062864
2021-04-14,1.027818795914077,0.9560961207434918,1.1003071379530636
2021-04-15,1.0265490288049148,0.9546573192937845,1.0981605641716043
2021-04-16,1.0211882952150606,0.9503173065609611,1.0930680215215816
2021-04-17,1.01937487004082,0.9476366094758795,1.0902732746202193
2021-04-18,1.0166703062218696,0.9443089964102989,1.0879282580225114
2021-04-19,1.0171263361943597,0.9447476595160953,1.0890964348362853
2021-04-20,1.0205466418675004,0.9490464904762288,1.0922142958963188
2021-04-21,1.0171560683473566,0.9453010194254579,1.088820856294338
2021-04-22,1.0112919121226618,0.9393512658616116,1.0840623218981413
2021-04-23,1.0010783370346537,0.9286389970071155,1.0734338673991741
2021-04-24,0.993588872044539,0.9212363824380299,1.0663614685084346
2021-04-25,0.993145413541563,0.9214634567728156,1.0651182234830867
2021-04-26,0.9959778058234224,0.9237593080236487,1.0681635366229068
2021-04-27,0.9869748272362138,0.9139249470015532,1.0599032135128101
2021-04-28,0.9822070626486723,0.9100695591396329,1.0545866469997662
2021-04-29,0.9803242856911281,0.9081541913510787,1.053127885019608
2021-04-30,0.9766337369144406,0.903716636602962,1.0487789173871365
2021-05-01,0.9713945718056828,0.8992926910264577,1.043782523803978
2021-05-02,0.9716058161172694,0.8992136920210755,1.0438187399803427
2021-05-03,0.9709492649054172,0.8987859248093609,1.04385438931819
2021-05-04,0.9771189068555378,0.9049131424195357,1.050204861498914
2021-05-05,0.9891216102931204,0.9175618646020304,1.0611203842767376
2021-05-06,0.9981335830771579,0.9264993600301595,1.0695928283742193
