Date,R,lb_65,ub_65
2020-06-07,1.1454099296565303,1.0506419880002675,1.240177871312793
2020-06-08,1.1751105307896752,1.0803425891334126,1.269878472445938
2020-06-09,1.259722433864139,1.1649544922078763,1.3544903755204016
2020-06-10,1.3656944550609342,1.2709265134046717,1.460462396717197
2020-06-11,1.3204747739475067,1.2257068322912439,1.4152427156037692
2020-06-12,1.3204896864411344,1.2257217447848718,1.415257628097397
2020-06-13,1.2757606238416854,1.1809926821854226,1.3705285654979482
2020-06-14,1.1899671653908772,1.0951992237346146,1.28473510704714
2020-06-15,1.176527026974149,1.0817590853178862,1.2712949686304116
2020-06-16,1.186765429735103,1.0919974880788403,1.2815333713913655
2020-06-17,1.1633482438978529,1.06858030224159,1.2581161855541154
2020-06-18,1.2260297593025773,1.1312618176463145,1.3207977009588399
2020-06-19,1.1751272200746121,1.0803592784183496,1.269895161730875
2020-06-20,1.1851957280499803,1.0904277863937175,1.2799636697062429
2020-06-21,1.0900143298149152,0.9952463881586527,1.184782271471178
2020-06-22,1.0499562121186627,0.9551882704624001,1.1447241537749255
2020-06-23,1.0484114676998182,0.9536435260435555,1.1431794093560808
2020-06-24,1.0618063765964552,0.9670384349401926,1.1565743182527177
2020-06-25,1.0843766178279086,0.9896086761716458,1.1791445594841712
2020-06-26,1.1103745431100818,1.0156066014538192,1.2051424847663443
2020-06-27,1.1573005603955495,1.062532618739287,1.252068502051812
2020-06-28,1.1337758013509742,1.0390078596947117,1.228543743007237
2020-06-29,1.0864888912708641,0.9917209496146016,1.181256832927127
2020-06-30,1.1034082456880345,1.008640304031772,1.1981761873442973
2020-07-01,1.1306958713661028,1.03592792970984,1.2254638130223654
2020-07-02,1.195319475792559,1.1005515341362964,1.2900874174488217
2020-07-03,1.1551037862149727,1.06033584455871,1.2498717278712352
2020-07-04,1.1549190657276354,1.0601511240713726,1.249687007383898
2020-07-05,1.1814009021517016,1.086632960495439,1.2761688438079644
2020-07-06,1.1092890807153963,1.0145211390591335,1.2040570223716587
2020-07-07,1.0715949224999297,0.9768269808436671,1.1663628641561923
2020-07-08,1.1645373389417468,1.0697693972854843,1.2593052805980096
2020-07-09,1.3659314715821835,1.271163529925921,1.4606994132384463
2020-07-10,1.2760627366956079,1.181294795039345,1.3708306783518704
2020-07-11,1.2193280939678306,1.1245601523115678,1.314096035624093
2020-07-12,1.1769381570026243,1.0821702153463615,1.2717060986588868
2020-07-13,1.0770767974298219,0.9823088557735591,1.1718447390860844
2020-07-14,1.0630668675953494,0.9682989259390866,1.157834809251612
2020-07-15,1.0400562332934182,0.9452882916371557,1.1348241749496808
2020-07-16,1.0329609016860064,0.9381929600297437,1.1277288433422692
2020-07-17,1.0080819250978,0.9133139834415374,1.1028498667540625
2020-07-18,1.042043602161853,0.9472756605055903,1.1368115438181157
2020-07-19,1.0420422599220722,0.9472743182658094,1.1368102015783348
2020-07-20,1.049464554990036,0.9546966133337733,1.1442324966462987
2020-07-21,1.0457530736517597,0.9509851319954971,1.1405210153080225
2020-07-22,1.0792568716553028,0.9844889299990401,1.1740248133115656
2020-07-23,1.1002165556065768,1.005448613950314,1.1949844972628392
2020-07-24,1.0858344878159634,0.9910665461597007,1.180602429472226
2020-07-25,1.0902926020338133,0.9955246603775506,1.185060543690076
2020-07-26,1.0310950107029875,0.9363270690467247,1.12586295235925
2020-07-27,0.9973871798332314,0.9026192381769688,1.092155121489494
2020-07-28,1.0117029937035684,0.9169350520473057,1.106470935359831
2020-07-29,1.1207133791587223,1.0259454375024595,1.2154813208149848
2020-07-30,1.1076095361263805,1.0128415944701177,1.202377477782643
2020-07-31,1.1153122402729059,1.0205442986166433,1.2100801819291687
2020-08-01,1.045336706035156,0.9505687643788934,1.1401046476914187
2020-08-02,0.9928806557901093,0.8981127141338467,1.0876485974463719
2020-08-03,0.9837567429122844,0.8889888012560219,1.0785246845685472
2020-08-04,1.0157142186528778,0.920946276996615,1.1104821603091404
2020-08-05,1.0187066005698986,0.9239386589136358,1.1134745422261612
2020-08-06,1.029898926760839,0.9351309851045763,1.1246668684171015
2020-08-07,1.1235691769145235,1.0288012352582607,1.218337118570786
2020-08-08,1.1455159399317993,1.0507479982755368,1.2402838815880621
2020-08-09,1.0998152273604205,1.0050472857041577,1.194583169016683
2020-08-10,1.0390008855601143,0.9442329439038518,1.133768827216377
2020-08-11,0.9996409568224666,0.9048730151662039,1.0944088984787292
2020-08-12,1.009979496531789,0.9152115548755264,1.1047474381880515
2020-08-13,1.03810848359994,0.9433405419436772,1.1328764252562027
2020-08-14,1.0829801031932051,0.9882121615369426,1.1777480448494677
2020-08-15,1.1117761363664491,1.0170081947101866,1.206544078022712
2020-08-16,1.0896931275496955,0.9949251858934329,1.184461069205958
2020-08-17,1.0383193803413169,0.9435514386850544,1.1330873219975797
2020-08-18,0.9845749577132641,0.8898070160570014,1.0793428993695269
2020-08-19,0.9817255440330693,0.8869576023768067,1.076493485689332
2020-08-20,1.030376440860395,0.9356084992041324,1.1251443825166576
2020-08-21,1.049670132553571,0.9549021908973082,1.1444380742098337
2020-08-22,1.0454616182260636,0.9506936765698011,1.1402295598823262
2020-08-23,1.0341115873237625,0.9393436456674997,1.128879528980025
2020-08-24,1.0047319390068612,0.9099639973505987,1.099499880663124
2020-08-25,1.0614111049080868,0.9666431632518243,1.1561790465643496
2020-08-26,1.0750401241034595,0.9802721824471968,1.1698080657597223
2020-08-27,1.1325480609084029,1.03778011925214,1.2273160025646654
2020-08-28,1.1954234118468465,1.1006554701905837,1.290191353503109
2020-08-29,1.2584137880923278,1.163645846436065,1.3531817297485904
2020-08-30,1.2335402946919851,1.1387723530357226,1.328308236348248
2020-08-31,1.1959998700688086,1.1012319284125458,1.2907678117250712
2020-09-01,1.1680688120369582,1.0733008703806954,1.2628367536932208
2020-09-02,1.1748803616483618,1.0801124199920995,1.2696483033046246
2020-09-03,1.2263136052529067,1.1315456635966443,1.3210815469091695
2020-09-04,1.2120760385027705,1.1173080968465077,1.3068439801590332
2020-09-05,1.1809865646100999,1.0862186229538373,1.2757545062663627
2020-09-06,1.1833616309779138,1.0885936893216512,1.2781295726341764
2020-09-07,1.1262356142932506,1.0314676726369878,1.2210035559495132
2020-09-08,1.100474610013163,1.0057066683569003,1.1952425516694256
2020-09-09,1.103822792662972,1.0090548510067092,1.1985907343192346
2020-09-10,1.1503899048151731,1.0556219631589105,1.2451578464714357
2020-09-11,1.1609490302052892,1.0661810885490266,1.255716971861552
2020-09-12,1.1660059707970876,1.071238029140825,1.2607739124533501
2020-09-13,1.1481619665218938,1.0533940248656313,1.2429299081781564
2020-09-14,1.0917423467028202,0.9969744050465575,1.186510288359083
2020-09-15,1.0820105043233263,0.9872425626670636,1.176778445979589
2020-09-16,1.1089035553583058,1.014135613702043,1.2036714970145683
2020-09-17,1.0951777208791345,1.0004097792228719,1.1899456625353972
2020-09-18,1.1024946325283647,1.007726690872102,1.1972625741846274
2020-09-19,1.1236113993791976,1.0288434577229348,1.2183793410354604
2020-09-20,1.1179462930028516,1.0231783513465889,1.2127142346591142
2020-09-21,1.1231288758565465,1.0283609342002837,1.217896817512809
2020-09-22,1.1136303607399216,1.0188624190836593,1.2083983023961844
2020-09-23,1.1307726841575605,1.036004742501298,1.225540625813823
2020-09-24,1.1471263834403311,1.0523584417840683,1.2418943250965937
2020-09-25,1.163224197689168,1.0684562560329052,1.2579921393454303
2020-09-26,1.1444618948148657,1.0496939531586031,1.2392298364711283
2020-09-27,1.087309370167764,0.9925414285115014,1.1820773118240269
2020-09-28,1.0243992261834816,0.9296312845272189,1.1191671678397443
2020-09-29,1.0157422434320091,0.9209743017757465,1.1105101850882717
2020-09-30,1.028309453852891,0.9335415121966284,1.1230773955091538
2020-10-01,1.0277834173712166,0.9330154757149539,1.1225513590274794
2020-10-02,1.0356898299945756,0.9409218883383129,1.1304577716508382
2020-10-03,1.0191373748007144,0.924369433144452,1.1139053164569772
2020-10-04,1.0070203151185435,0.9122523734622809,1.101788256774806
2020-10-05,0.9750112320609129,0.8802432904046502,1.0697791737171756
2020-10-06,0.9841829454388935,0.8894150037826309,1.0789508870951563
2020-10-07,1.0224112205596596,0.927643278903397,1.1171791622159222
2020-10-08,1.065295160758397,0.9705272191021344,1.1600631024146597
2020-10-09,1.0408067672247887,0.9460388255685263,1.1355747088810515
2020-10-10,1.036577840333724,0.9418098986774616,1.1313457819899868
2020-10-11,1.0453672713914341,0.9505993297351715,1.140135213047697
2020-10-12,0.9718942805585401,0.8771263389022773,1.0666622222148026
2020-10-13,0.9664791521464514,0.8717112104901887,1.0612470938027139
2020-10-14,0.9786935754063933,0.8839256337501309,1.073461517062656
2020-10-15,1.005665141239709,0.9108971995834465,1.1004330828959716
2020-10-16,1.0150819271166736,0.9203139854604109,1.1098498687729361
2020-10-17,1.0203658276063878,0.9255978859501253,1.1151337692626506
2020-10-18,1.0103781182851441,0.9156101766288816,1.1051460599414067
2020-10-19,0.956937285040226,0.8621693433839633,1.0517052266964888
2020-10-20,0.9388576224570574,0.8440896808007948,1.03362556411332
2020-10-21,0.9737986422628218,0.8790307006065592,1.0685665839190843
2020-10-22,1.007463820769086,0.9126958791128235,1.1022317624253486
2020-10-23,1.0238829041374082,0.9291149624811457,1.118650845793671
2020-10-24,1.0138420765364264,0.9190741348801638,1.1086100181926892
2020-10-25,0.9851663419538891,0.8903984002976264,1.0799342836101518
2020-10-26,0.9340313036765843,0.8392633620203218,1.028799245332847
2020-10-27,0.9231193892486314,0.8283514475923687,1.0178873309048941
2020-10-28,0.9537001513754721,0.8589322097192095,1.048468093031735
2020-10-29,0.9429588883223398,0.8481909466660773,1.0377268299786024
2020-10-30,0.8920116282409551,0.7972436865846925,0.9867795698972179
2020-10-31,0.8796602368706458,0.784892295214383,0.9744281785269082
2020-11-01,0.8429514152311806,0.7481834735749179,0.937719356887443
2020-11-02,0.8176809831266506,0.7229130414703879,0.9124489247829133
2020-11-03,0.834580534940536,0.7398125932842733,0.9293484765967985
2020-11-04,0.8817199485571927,0.7869520069009301,0.9764878902134555
2020-11-05,0.9725821056772891,0.8778141640210266,1.0673500473335518
2020-11-06,1.0068100530548312,0.9120421113985685,1.1015779947110937
2020-11-07,1.0647502219007268,0.969982280244464,1.1595181635569893
2020-11-08,1.0687583518378503,0.9739904101815877,1.1635262934941129
2020-11-09,0.993210099514198,0.8984421578579354,1.0879780411704607
2020-11-10,1.0145235613228294,0.9197556196665668,1.109291502979092
2020-11-11,1.0265027471180908,0.931734805461828,1.1212706887743533
2020-11-12,1.062799480629787,0.9680315389735242,1.1575674222860495
2020-11-13,1.174497053775268,1.0797291121190054,1.2692649954315305
2020-11-14,1.219211526126954,1.1244435844706913,1.3139794677832166
2020-11-15,1.159923296348775,1.065155354692512,1.2546912380050372
2020-11-16,1.0797223311074184,0.9849543894511559,1.1744902727636812
2020-11-17,1.0436503623563484,0.9488824207000857,1.1384183040126108
2020-11-18,1.049714109047937,0.9549461673916744,1.1444820507041997
2020-11-19,1.086611522543713,0.9918435808874503,1.1813794641999757
2020-11-20,1.10496261674924,1.0101946750929773,1.1997305584055027
2020-11-21,1.1246550042552674,1.0298870625990046,1.21942294591153
2020-11-22,1.092195837227887,0.9974278955716244,1.1869637788841498
2020-11-23,1.073340208361659,0.9785722667053965,1.1681081500179218
2020-11-24,1.0434457175230705,0.9486777758668079,1.138213659179333
2020-11-25,1.1053214687524242,1.0105535270961616,1.2000894104086868
2020-11-26,1.1013391248647366,1.0065711832084738,1.1961070665209992
2020-11-27,1.147821908420252,1.0530539667639893,1.2425898500765147
2020-11-28,1.1460011868826778,1.051233245226415,1.2407691285389404
2020-11-29,1.1853407962845182,1.0905728546282554,1.2801087379407807
2020-11-30,1.1132567235572097,1.0184887819009474,1.2080246652134725
2020-12-01,1.0888390500017233,0.9940711083454608,1.1836069916579859
2020-12-02,1.0935915105383849,0.9988235688821222,1.1883594521946477
2020-12-03,1.241351193677995,1.1465832520217323,1.3361191353342579
2020-12-04,1.189228108410976,1.0944601667547134,1.2839960500672387
2020-12-05,1.1599465500705617,1.0651786084142991,1.2547144917268245
2020-12-06,1.138210847955518,1.0434429062992552,1.2329787896117805
2020-12-07,1.103497546099967,1.0087296044437044,1.1982654877562295
2020-12-08,1.056253797883309,0.9614858562270463,1.1510217395395714
2020-12-09,1.060323505673183,0.9655555640169203,1.1550914473294458
2020-12-10,1.059242556473312,0.9644746148170492,1.1540104981295747
2020-12-11,1.069004470809522,0.9742365291532594,1.163772412465785
2020-12-12,1.0757632243363564,0.9809952826800938,1.170531165992619
2020-12-13,1.0678815590358846,0.973113617379622,1.1626495006921471
2020-12-14,1.0289936634098442,0.9342257217535817,1.1237616050661068
2020-12-15,1.031801457173199,0.9370335155169365,1.1265693988294616
2020-12-16,1.0594924499088738,0.9647245082526111,1.1542603915651366
2020-12-17,1.1017546554005546,1.006986713744292,1.1965225970568174
2020-12-18,1.0944691572723808,0.9997012156161184,1.1892370989286436
2020-12-19,1.1310678029707544,1.0362998613144916,1.2258357446270172
2020-12-20,1.1158663943842493,1.0210984527279867,1.2106343360405118
2020-12-21,1.0963194320344136,1.001551490378151,1.1910873736906764
2020-12-22,1.0601522252469868,0.965384283590724,1.1549201669032492
2020-12-23,1.0823861320810158,0.9876181904247531,1.1771540737372783
2020-12-24,1.080041272279019,0.9852733306227565,1.1748092139352817
2020-12-25,1.07770739848534,0.9829394568290772,1.1724753401416026
2020-12-26,1.0529404016860593,0.9581724600297966,1.147708343342322
2020-12-27,1.0271104481515798,0.9323425064953171,1.1218783898078426
2020-12-28,0.9833629430203517,0.888595001364089,1.0781308846766144
2020-12-29,1.0378726163759542,0.9431046747196917,1.132640558032217
2020-12-30,1.0733727293327053,0.9786047876764425,1.168140670988968
2020-12-31,1.09467047411567,0.9999025324594075,1.1894384157719327
2021-01-01,1.1036177165660095,1.0088497749097467,1.198385658222272
2021-01-02,1.073015841794988,0.9782479001387253,1.1677837834512506
2021-01-03,1.0391015088008895,0.9443335671446268,1.133869450457152
2021-01-04,1.0116558018136295,0.916887860157367,1.1064237434698923
2021-01-05,1.0196074958604684,0.9248395542042057,1.114375437516731
2021-01-06,1.0759387681045791,0.9811708264483164,1.1707067097608417
2021-01-07,1.1234515816450243,1.0286836399887616,1.218219523301287
2021-01-08,1.1913515659218508,1.0965836242655882,1.2861195075781133
2021-01-09,1.2035408787039137,1.108772937047651,1.2983088203601763
2021-01-10,1.1888117356734562,1.0940437940171934,1.2835796773297188
2021-01-11,1.1422527926863923,1.0474848510301296,1.237020734342655
2021-01-12,1.1496220329159095,1.0548540912596467,1.2443899745721718
2021-01-13,1.1848906980580198,1.090122756401757,1.2796586397142824
2021-01-14,1.205619898536682,1.1108519568804194,1.3003878401929447
2021-01-15,1.2439997771191036,1.1492318354628408,1.3387677187753664
2021-01-16,1.2925573383636855,1.197789396707423,1.3873252800199483
2021-01-17,1.2324130737554584,1.1376451320991956,1.3271810154117212
2021-01-18,1.1308291268812831,1.0360611852250203,1.2255970685375457
2021-01-19,1.0939295663939173,0.9991616247376546,1.18869750805018
2021-01-20,1.1233564784229504,1.0285885367666876,1.2181244200792132
2021-01-21,1.1143689339914054,1.0196009923351426,1.2091368756476681
2021-01-22,1.1513086093809668,1.0565406677247042,1.2460765510372296
2021-01-23,1.1326961653885366,1.037928223732274,1.2274641070447991
2021-01-24,1.1063483920910109,1.0115804504347483,1.2011163337472734
2021-01-25,1.0440535907947992,0.9492856491385367,1.138821532451062
2021-01-26,1.0760793973018554,0.9813114556455929,1.170847338958118
2021-01-27,1.0659224117393271,0.9711544700830643,1.1606903533955897
2021-01-28,1.097162987588609,1.0023950459323463,1.1919309292448717
2021-01-29,1.1144046435391235,1.019636701882861,1.209172585195386
2021-01-30,1.1357244635013284,1.0409565218450656,1.230492405157591
2021-01-31,1.089108858983692,0.9943409173274295,1.1838768006399547
2021-02-01,1.0348352615531646,0.9400673198969022,1.1296032032094274
2021-02-02,0.9856036315604224,0.8908356899041597,1.0803715732166852
2021-02-03,0.9902225949708542,0.8954546533145914,1.0849905366271169
2021-02-04,0.9812349760838346,0.8864670344275719,1.0760029177400974
2021-02-05,0.9832889758510394,0.8885210341947766,1.0780569175073018
2021-02-06,0.9943314918651195,0.8995635502088568,1.089099433521382
2021-02-07,0.9717392312171609,0.8769712895608982,1.0665071728734237
2021-02-08,0.8998070403385442,0.8050390986822815,0.9945749819948069
2021-02-09,0.8662598048386593,0.7714918631823967,0.9610277464949221
2021-02-10,0.8503997547929215,0.755631813136659,0.9451676964491842
2021-02-11,0.8362813577236015,0.7415134160673388,0.9310492993798641
2021-02-12,0.8693860806115236,0.7746181389552609,0.9641540222677862
2021-02-13,0.868368214186536,0.7736002725302733,0.9631361558427987
2021-02-14,0.8169138110206456,0.7221458693643829,0.9116817526769082
2021-02-15,0.7795253304970627,0.6847573888408001,0.8742932721533254
2021-02-16,0.8650121203421371,0.7702441786858745,0.9597800619983998
2021-02-17,0.9136207614867128,0.8188528198304501,1.0083887031429755
2021-02-18,0.9288163698513136,0.8340484281950509,1.0235843115075762
2021-02-19,0.9862694972509031,0.8915015555946405,1.0810374389071657
2021-02-20,0.9501755140671126,0.85540757241085,1.0449434557233754
2021-02-21,0.9070214079264715,0.8122534662702088,1.0017893495827341
2021-02-22,0.9673310738730936,0.872563132216831,1.0620990155293561
2021-02-23,0.9940768009901564,0.8993088593338936,1.088844742646419
2021-02-24,0.9463681330573774,0.8516001914011148,1.0411360747136402
2021-02-25,0.9457305110771321,0.8509625694208695,1.040498452733395
2021-02-26,0.9395062688548625,0.8447383271985999,1.0342742105111251
2021-02-27,0.8766582387961942,0.7818902971399315,0.9714261804524568
2021-02-28,0.8184957203098615,0.7237277786535988,0.9132636619661242
2021-03-01,0.8219527594275207,0.727184817771258,0.9167207010837833
2021-03-02,0.7970753197743806,0.7023073781181179,0.8918432614306432
2021-03-03,0.8253502848353094,0.7305823431790466,0.920118226491572
2021-03-04,0.8657396225224198,0.7709716808661572,0.9605075641786825
2021-03-05,0.8856506760975957,0.7908827344413331,0.9804186177538584
2021-03-06,0.8587687448605927,0.7640008032043302,0.9535366865168555
2021-03-07,0.8479194296154053,0.7531514879591427,0.9426873712716679
2021-03-08,0.8867648398495801,0.7919968981933174,0.9815327815058427
2021-03-09,0.8960551204152198,0.8012871787589572,0.9908230620714825
2021-03-10,0.8762795358009902,0.7815115941447275,0.9710474774572527
2021-03-11,0.8480272339399689,0.7532592922837062,0.9427951755962315
2021-03-12,0.8865429719087826,0.7917750302525199,0.9813109135650453
2021-03-13,0.8405701419153653,0.7458022002591026,0.935338083571628
2021-03-14,0.8196003195960069,0.7248323779397442,0.9143682612522697
2021-03-15,0.8503342212444479,0.7555662795881852,0.9451021629007106
2021-03-16,0.86730499266134,0.7725370510050772,0.9620729343176024
2021-03-17,0.9469612175074184,0.8521932758511557,1.041729159163681
2021-03-18,0.9867626439828786,0.8919947023266159,1.0815305856391413
2021-03-19,0.9992050797160633,0.9044371380598006,1.0939730213723258
2021-03-20,0.9798470441953073,0.8850791025390446,1.0746149858515701
2021-03-21,0.9127551925583289,0.8179872509020663,1.0075231342145914
2021-03-22,0.9332871147604707,0.838519173104208,1.0280550564167334
2021-03-23,0.9281703914615229,0.8334024498052603,1.0229383331177857
2021-03-24,0.9241904768953988,0.829422535239136,1.0189584185516614
2021-03-25,0.9657631449803806,0.870995203324118,1.0605310866366433
2021-03-26,0.9405763602950877,0.845808418638825,1.0353443019513502
2021-03-27,0.9017733430430804,0.8070054013868178,0.9965412846993429
2021-03-28,0.8612702732954244,0.7665023316391616,0.9560382149516871
2021-03-29,0.8858658857348936,0.7910979440786309,0.980633827391156
2021-03-30,0.8889317259765157,0.794163784320253,0.9836996676327783
2021-03-31,0.9597007217987262,0.8649327801424636,1.054468663454989
2021-04-01,1.0152716963006108,0.920503754644348,1.1100396379568733
2021-04-02,1.0082659500493074,0.9134980083930448,1.1030338917055702
2021-04-03,0.9550220083383241,0.8602540666820614,1.0497899499945866
2021-04-04,1.04360862078671,0.9488406791304471,1.1383765624429725
2021-04-05,0.9472805929754587,0.8525126513191961,1.0420485346317214
2021-04-06,0.9282767477444633,0.8335088060882007,1.023044689400726
2021-04-07,0.9347824920955417,0.8400145504392789,1.0295504337518042
2021-04-08,0.9750918801230495,0.8803239384667868,1.0698598217793123
2021-04-09,0.9886965195804763,0.8939285779242139,1.083464461236739
2021-04-10,0.9696286425712844,0.8748607009150217,1.064396584227547
2021-04-11,0.927415248775012,0.8326473071187492,1.0221831904312746
2021-04-12,0.9402255279809093,0.8454575863246466,1.034993469637172
2021-04-13,0.9976147418683692,0.9028468002121064,1.0923826835246317
2021-04-14,1.0305237654631392,0.9357558238068765,1.125291707119402
2021-04-15,1.0765832794138788,0.981815337757616,1.1713512210701413
2021-04-16,1.0602412149378038,0.965473273281541,1.155009156594066
2021-04-17,1.0315037678050711,0.9367358261488086,1.1262717094613337
2021-04-18,0.9891094440613518,0.8943415024050891,1.0838773857176145
2021-04-19,0.9813044095413866,0.886536467885124,1.0760723511976493
2021-04-20,1.0080309221726629,0.9132629805164002,1.1027988638289257
2021-04-21,1.0330513867199456,0.9382834450636829,1.1278193283762084
2021-04-22,1.0736020722622375,0.9788341306059749,1.1683700139185
2021-04-23,1.0554284074535218,0.9606604657972592,1.1501963491097844
2021-04-24,0.9980323334481532,0.9032643917918906,1.092800275104416
2021-04-25,0.954079646323684,0.8593117046674213,1.0488475879799468
2021-04-26,1.0068453517959521,0.9120774101396893,1.1016132934522147
2021-04-27,0.973923541527765,0.8791555998715023,1.0686914831840277
2021-04-28,0.9838373168064949,0.8890693751502323,1.0786052584627577
2021-04-29,1.021016187618507,0.9262482459622444,1.1157841292747697
2021-04-30,1.026286800085468,0.9315188584292055,1.1210547417417307
2021-05-01,0.9790597362333648,0.8842917945771022,1.0738276778896274
2021-05-02,0.943416169589189,0.8486482279329263,1.0381841112454515
2021-05-03,0.9399793357511137,0.8452113940948509,1.0347472774073763
2021-05-04,0.9208463694506923,0.8260784277944296,1.015614311106955
2021-05-05,0.9606271352078216,0.8658591935515589,1.0553950768640843
2021-05-06,1.006243970027063,0.9114760283708003,1.1010119116833255
2021-05-07,1.0696959361825982,0.9749279945263355,1.164463877838861
